Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over
1853,3029.91969,-8.59E-01,-1.81E-05,0.00E+00,-8.58E-01,6.22E-04,7,...........
1854,3079.91849,-8.59E-01,-1.81E-05,0.00E+00,-8.58E-01,2.22E-04,7,...........
1855,3130.91719,-8.59E-01,-1.81E-05,0.00E+00,-8.58E-01,1.22E-04,7,...........
1856,3182.91589,-8.59E-01,-1.81E-05,0.00E+00,-8.58E-01,-7.80E-05,7,...........
1857,3235.91459,-8.59E-01,-1.82E-05,0.00E+00,-8.59E-01,1.22E-04,7,...........
1858,3289.91319,-8.60E-01,-1.82E-05,0.00E+00,-8.59E-01,5.22E-04,7,...........
1859,3344.91179,-8.60E-01,-1.82E-05,0.00E+00,-8.59E-01,7.22E-04,7,...........
1860,3400.91039,-8.60E-01,-1.82E-05,0.00E+00,-8.59E-01,1.22E-04,7,...........
1861,3457.90899,-8.60E-01,-1.83E-05,0.00E+00,-8.59E-01,-7.80E-05,7,...........
1862,3515.90759,-8.60E-01,-1.83E-05,0.00E+00,-8.59E-01,2.20E-05,7,...........
1863,3574.90609,-8.60E-01,-1.83E-05,0.00E+00,-8.60E-01,5.22E-04,7,...........
1864,3634.90459,-8.61E-01,-1.83E-05,0.00E+00,-8.60E-01,2.22E-04,7,...........
1865,3695.90309,-8.61E-01,-1.83E-05,0.00E+00,-8.60E-01,1.22E-04,7,...........
1866,3757.90159,-8.61E-01,-1.84E-05,0.00E+00,-8.60E-01,-7.80E-05,7,...........
1867,3820.89999,-8.61E-01,-1.84E-05,0.00E+00,-8.60E-01,1.22E-04,7,...........
1868,3884.89839,-8.61E-01,-1.84E-05,0.00E+00,-8.60E-01,5.22E-04,7,...........
1869,3949.89679,-8.61E-01,-1.84E-05,0.00E+00,-8.61E-01,1.22E-04,7,...........
1870,4015.89519,-8.62E-01,-1.85E-05,0.00E+00,-8.61E-01,1.22E-04,7,...........
1871,4082.89349,-8.62E-01,-1.85E-05,0.00E+00,-8.61E-01,2.20E-05,7,...........
1872,4150.89179,-8.62E-01,-1.85E-05,0.00E+00,-8.61E-01,4.22E-04,7,...........
1873,4219.89009,-8.62E-01,-1.85E-05,0.00E+00,-8.61E-01,3.22E-04,7,...........
1874,4289.88839,-8.62E-01,-1.85E-05,0.00E+00,-8.61E-01,2.20E-05,7,...........
1875,4360.88659,-8.62E-01,-1.86E-05,0.00E+00,-8.62E-01,2.20E-05,7,...........
1876,4432.88479,-8.63E-01,-1.86E-05,0.00E+00,-8.62E-01,1.22E-04,7,...........
1877,4505.88299,-8.63E-01,-1.86E-05,0.00E+00,-8.62E-01,3.22E-04,7,...........
1878,4579.88119,-8.63E-01,-1.86E-05,0.00E+00,-8.62E-01,4.22E-04,7,...........
1879,4654.87929,-8.63E-01,-1.87E-05,0.00E+00,-8.62E-01,2.20E-05,7,...........
1880,4730.87739,-8.63E-01,-1.87E-05,0.00E+00,-8.62E-01,4.22E-04,7,...........
1881,4807.87549,-8.63E-01,-1.87E-05,0.00E+00,-8.63E-01,1.22E-04,7,...........
1882,4885.87359,-8.64E-01,-1.87E-05,0.00E+00,-8.63E-01,2.20E-05,7,...........
1883,4964.87159,-8.64E-01,-1.88E-05,0.00E+00,-8.63E-01,5.22E-04,7,...........
1884,5044.86959,-8.64E-01,-1.88E-05,0.00E+00,-8.63E-01,-1.78E-04,7,...........
1885,5125.86759,-8.64E-01,-1.88E-05,0.00E+00,-8.63E-01,4.22E-04,7,...........
1886,5207.86559,-8.64E-01,-1.88E-05,0.00E+00,-8.63E-01,4.22E-04,7,...........
1887,5290.86349,-8.64E-01,-1.89E-05,0.00E+00,-8.64E-01,6.22E-04,7,...........
1888,5374.86139,-8.64E-01,-1.89E-05,0.00E+00,-8.64E-01,6.22E-04,7,...........
1889,5459.85929,-8.65E-01,-1.89E-05,0.00E+00,-8.64E-01,3.22E-04,7,...........
1890,5545.85709,-8.65E-01,-1.89E-05,0.00E+00,-8.64E-01,1.22E-04,7,...........
1891,5632.85489,-8.65E-01,-1.89E-05,0.00E+00,-8.64E-01,2.20E-05,7,...........
1892,5720.85269,-8.65E-01,-1.90E-05,0.00E+00,-8.64E-01,1.22E-04,7,...........
1893,5809.85049,-8.65E-01,-1.90E-05,0.00E+00,-8.65E-01,5.22E-04,7,...........
1894,5899.84819,-8.66E-01,-1.90E-05,0.00E+00,-8.65E-01,1.22E-04,7,...........
1895,5990.84589,-8.66E-01,-1.90E-05,0.00E+00,-8.65E-01,1.22E-04,7,...........
1896,6082.84359,-8.66E-01,-1.91E-05,0.00E+00,-8.65E-01,4.22E-04,7,...........
1897,6175.84129,-8.66E-01,-1.91E-05,0.00E+00,-8.65E-01,1.22E-04,7,...........
1898,6269.83899,-8.66E-01,-1.91E-05,0.00E+00,-8.65E-01,-7.80E-05,7,...........
1899,6364.83659,-8.66E-01,-1.91E-05,0.00E+00,-8.66E-01,4.22E-04,7,...........
1900,6460.83459,-8.67E-01,-1.92E-05,0.00E+00,-8.66E-01,1.22E-04,7,...........
1901,6557.83259,-8.67E-01,-1.92E-05,0.00E+00,-8.66E-01,7.22E-04,7,...........
1902,6655.83059,-8.67E-01,-1.92E-05,0.00E+00,-8.66E-01,1.22E-04,7,...........
1903,6754.82859,-8.67E-01,-1.92E-05,0.00E+00,-8.66E-01,1.22E-04,7,...........
1904,6854.82659,-8.67E-01,-1.92E-05,0.00E+00,-8.66E-01,6.22E-04,7,...........
1905,6955.82359,-8.67E-01,-1.93E-05,0.00E+00,-8.67E-01,3.22E-04,7,...........
1906,7057.82059,-8.68E-01,-1.93E-05,0.00E+00,-8.67E-01,6.22E-04,7,...........
1907,7160.81759,-8.68E-01,-1.93E-05,0.00E+00,-8.67E-01,4.22E-04,7,...........
1908,7264.81459,-8.68E-01,-1.93E-05,0.00E+00,-8.67E-01,-1.78E-04,7,...........
1909,7369.81159,-8.68E-01,-1.94E-05,0.00E+00,-8.67E-01,2.20E-05,7,...........
1910,7475.80859,-8.68E-01,-1.94E-05,0.00E+00,-8.67E-01,2.20E-05,7,...........
1911,7582.80559,-8.68E-01,-1.94E-05,0.00E+00,-8.68E-01,2.22E-04,7,...........
1912,7690.80259,-8.69E-01,-1.94E-05,0.00E+00,-8.68E-01,7.22E-04,7,...........
1913,7799.79959,-8.69E-01,-1.95E-05,0.00E+00,-8.68E-01,1.22E-04,7,...........
1914,7909.79659,-8.69E-01,-1.95E-05,0.00E+00,-8.68E-01,5.22E-04,7,...........
1915,8020.79359,-8.69E-01,-1.95E-05,0.00E+00,-8.68E-01,2.22E-04,7,...........
1916,8132.79059,-8.69E-01,-1.95E-05,0.00E+00,-8.68E-01,1.22E-04,7,...........
1917,8245.78759,-8.69E-01,-1.96E-05,0.00E+00,-8.69E-01,1.22E-04,7,...........
1918,8359.78459,-8.69E-01,-1.96E-05,0.00E+00,-8.69E-01,1.22E-04,7,...........
1919,8474.78159,-8.70E-01,-1.96E-05,0.00E+00,-8.69E-01,4.22E-04,7,...........
1920,8590.77859,-8.70E-01,-1.96E-05,0.00E+00,-8.69E-01,2.20E-05,7,...........
1921,8707.77559,-8.70E-01,-1.97E-05,0.00E+00,-8.69E-01,4.22E-04,7,...........
1922,8825.77259,-8.70E-01,-1.97E-05,0.00E+00,-8.69E-01,1.22E-04,7,...........
1923,8944.76959,-8.70E-01,-1.97E-05,0.00E+00,-8.70E-01,5.22E-04,7,...........
1924,9064.76659,-8.70E-01,-1.97E-05,0.00E+00,-8.70E-01,2.20E-05,7,...........
1925,9185.76359,-8.71E-01,-1.98E-05,0.00E+00,-8.70E-01,6.22E-04,7,...........
1926,9307.76059,-8.71E-01,-1.98E-05,0.00E+00,-8.70E-01,1.22E-04,7,...........
1927,9430.75759,-8.71E-01,-1.98E-05,0.00E+00,-8.70E-01,1.22E-04,7,...........
1928,9554.75459,-8.71E-01,-1.98E-05,0.00E+00,-8.70E-01,2.20E-05,7,...........
1929,9679.75159,-8.71E-01,-1.99E-05,0.00E+00,-8.71E-01,1.22E-04,7,...........
1930,9805.74859,-8.72E-01,-1.99E-05,0.00E+00,-8.71E-01,1.22E-04,7,...........
1931,9932.74559,-8.72E-01,-1.99E-05,0.00E+00,-8.71E-01,2.22E-04,7,...........
1932,10060.74259,-8.72E-01,-1.99E-05,0.00E+00,-8.71E-01,3.22E-04,7,...........
1933,10189.73959,-8.72E-01,-2.00E-05,0.00E+00,-8.71E-01,-7.80E-05,7,...........
1934,10319.73659,-8.72E-01,-2.00E-05,0.00E+00,-8.71E-01,5.22E-04,7,...........
1935,10450.73359,-8.72E-01,-2.00E-05,0.00E+00,-8.72E-01,1.22E-04,7,...........
1936,10582.73059,-8.72E-01,-2.00E-05,0.00E+00,-8.72E-01,2.20E-05,7,...........
1937,10715.72759,-8.73E-01,-2.01E-05,0.00E+00,-8.72E-01,2.20E-05,7,...........
1938,10849.72459,-8.73E-01,-2.01E-05,0.00E+00,-8.72E-01,3.22E-04,7,...........
1939,10984.72159,-8.73E-01,-2.01E-05,0.00E+00,-8.72E-01,5.22E-04,7,...........
1940,11120.71859,-8.73E-01,-2.01E-05,0.00E+00,-8.72E-01,3.22E-04,7,...........
1941,11257.71559,-8.73E-01,-2.02E-05,0.00E+00,-8.73E-01,-1.78E-04,7,...........
1942,11395.71259,-8.74E-01,-2.02E-05,0.00E+00,-8.73E-01,7.22E-04,7,...........
1943,11534.70959,-8.74E-01,-2.02E-05,0.00E+00,-8.73E-01,6.22E-04,7,...........
1944,11674.70659,-8.74E-01,-2.03E-05,0.00E+00,-8.73E-01,3.22E-04,7,...........
1945,11815.70259,-8.74E-01,-2.03E-05,0.00E+00,-8.73E-01,5.22E-04,7,...........
1946,11957.69859,-8.74E-01,-2.03E-05,0.00E+00,-8.73E-01,4.22E-04,7,...........
1947,12100.69459,-8.74E-01,-2.03E-05,0.00E+00,-8.74E-01,6.22E-04,7,...........
1948,12244.69059,-8.74E-01,-2.04E-05,0.00E+00,-8.74E-01,-7.80E-05,7,...........
1949,12389.68659,-8.75E-01,-2.04E-05,0.00E+00,-8.74E-01,8.22E-04,7,...........
1950,12535.68259,-8.75E-01,-2.04E-05,0.00E+00,-8.74E-01,5.22E-04,7,...........
1951,12682.67859,-8.75E-01,-2.04E-05,0.00E+00,-8.74E-01,2.20E-05,7,...........
1952,12830.67459,-8.75E-01,-2.05E-05,0.00E+00,-8.74E-01,6.22E-04,7,...........
1953,12979.67059,-8.75E-01,-2.05E-05,0.00E+00,-8.75E-01,1.22E-04,7,...........
1954,13129.66659,-8.76E-01,-2.05E-05,0.00E+00,-8.75E-01,1.22E-04,7,...........
1955,13280.66259,-8.76E-01,-2.05E-05,0.00E+00,-8.75E-01,2.22E-04,7,...........
1956,13432.65859,-8.76E-01,-2.06E-05,0.00E+00,-8.75E-01,3.22E-04,7,...........
1957,13585.65459,-8.76E-01,-2.06E-05,0.00E+00,-8.75E-01,2.20E-05,7,...........
1958,13739.65059,-8.76E-01,-2.06E-05,0.00E+00,-8.75E-01,3.22E-04,7,...........
1959,13894.64659,-8.76E-01,-2.06E-05,0.00E+00,-8.76E-01,1.22E-04,7,...........
1960,14050.64259,-8.76E-01,-2.07E-05,0.00E+00,-8.76E-01,1.22E-04,7,...........
1961,14207.63859,-8.77E-01,-2.07E-05,0.00E+00,-8.76E-01,2.20E-05,7,...........
1962,14365.63459,-8.77E-01,-2.07E-05,0.00E+00,-8.76E-01,3.22E-04,7,...........
1963,14524.63059,-8.77E-01,-2.08E-05,0.00E+00,-8.76E-01,2.22E-04,7,...........
1964,14684.62659,-8.77E-01,-2.08E-05,0.00E+00,-8.76E-01,5.22E-04,7,...........
1965,14845.62259,-8.77E-01,-2.08E-05,0.00E+00,-8.77E-01,4.22E-04,7,...........
1966,15007.61859,-8.77E-01,-2.08E-05,0.00E+00,-8.77E-01,1.22E-04,7,...........
1967,15170.61459,-8.78E-01,-2.09E-05,0.00E+00,-8.77E-01,2.22E-04,7,...........
1968,15334.61059,-8.78E-01,-2.09E-05,0.00E+00,-8.77E-01,2.20E-05,7,...........
1969,15499.60659,-8.78E-01,-2.09E-05,0.00E+00,-8.77E-01,2.20E-05,7,...........
1970,15665.60259,-8.78E-01,-2.10E-05,0.00E+00,-8.77E-01,4.22E-04,7,...........
1971,15832.59859,-8.78E-01,-2.10E-05,0.00E+00,-8.78E-01,4.22E-04,7,...........
1972,16000.59459,-8.79E-01,-2.10E-05,0.00E+00,-8.78E-01,3.22E-04,7,...........
1973,16169.59059,-8.79E-01,-2.10E-05,0.00E+00,-8.78E-01,4.22E-04,7,...........
1974,16339.58659,-8.79E-01,-2.11E-05,0.00E+00,-8.78E-01,2.22E-04,7,...........
1975,16510.58259,-8.79E-01,-2.11E-05,0.00E+00,-8.78E-01,1.22E-04,7,...........
1976,16682.57859,-8.79E-01,-2.11E-05,0.00E+00,-8.78E-01,2.20E-05,7,...........
1977,16855.57459,-8.79E-01,-2.11E-05,0.00E+00,-8.79E-01,2.22E-04,7,...........
1978,17029.57059,-8.80E-01,-2.12E-05,0.00E+00,-8.79E-01,1.22E-04,7,...........
1979,17204.56659,-8.80E-01,-2.12E-05,0.00E+00,-8.79E-01,-1.78E-04,7,...........
1980,17380.56259,-8.80E-01,-2.12E-05,0.00E+00,-8.79E-01,2.22E-04,7,...........
1981,17557.55859,-8.80E-01,-2.13E-05,0.00E+00,-8.79E-01,2.22E-04,7,...........
1982,17735.55459,-8.80E-01,-2.13E-05,0.00E+00,-8.79E-01,5.22E-04,7,...........
1983,17914.55059,-8.80E-01,-2.13E-05,0.00E+00,-8.80E-01,2.22E-04,7,...........
1984,18094.54559,-8.81E-01,-2.13E-05,0.00E+00,-8.80E-01,1.22E-04,7,...........
1985,18275.54059,-8.81E-01,-2.14E-05,0.00E+00,-8.80E-01,6.22E-04,7,...........
1986,18457.53559,-8.81E-01,-2.14E-05,0.00E+00,-8.80E-01,2.20E-05,7,...........
1987,18640.53059,-8.81E-01,-2.14E-05,0.00E+00,-8.80E-01,2.20E-05,7,...........
1988,18824.52559,-8.81E-01,-2.15E-05,0.00E+00,-8.80E-01,4.22E-04,7,...........
1989,19009.52059,-8.81E-01,-2.15E-05,0.00E+00,-8.81E-01,4.22E-04,7,...........
1990,19195.51559,-8.82E-01,-2.15E-05,0.00E+00,-8.81E-01,4.22E-04,7,...........
1991,19382.51059,-8.82E-01,-2.15E-05,0.00E+00,-8.81E-01,1.22E-04,7,...........
1992,19570.50559,-8.82E-01,-2.16E-05,0.00E+00,-8.81E-01,1.22E-04,7,...........
1993,19759.50059,-8.82E-01,-2.16E-05,0.00E+00,-8.81E-01,4.22E-04,7,...........
1994,19949.49559,-8.82E-01,-2.16E-05,0.00E+00,-8.81E-01,-1.78E-04,7,...........
1995,20140.49059,-8.82E-01,-2.17E-05,0.00E+00,-8.82E-01,-7.80E-05,7,...........
1996,20332.48559,-8.83E-01,-2.17E-05,0.00E+00,-8.82E-01,1.22E-04,7,...........
1997,20525.48059,-8.83E-01,-2.17E-05,0.00E+00,-8.82E-01,2.20E-05,7,...........
1998,20719.47559,-8.83E-01,-2.17E-05,0.00E+00,-8.82E-01,3.22E-04,7,...........
1999,20914.47059,-8.83E-01,-2.18E-05,0.00E+00,-8.82E-01,1.22E-04,7,...........
2000,21110.46559,-8.83E-01,-2.18E-05,0.00E+00,-8.82E-01,5.22E-04,7,...........
2001,21307.46059,-8.83E-01,-2.18E-05,0.00E+00,-8.83E-01,1.22E-04,7,...........
2002,21505.45559,-8.84E-01,-2.19E-05,0.00E+00,-8.83E-01,2.20E-05,7,...........
2003,21704.45059,-8.84E-01,-2.19E-05,0.00E+00,-8.83E-01,1.22E-04,7,...........
2004,21904.44559,-8.84E-01,-2.19E-05,0.00E+00,-8.83E-01,2.22E-04,7,...........
2005,22105.44059,-8.84E-01,-2.20E-05,0.00E+00,-8.83E-01,6.22E-04,7,...........
2006,22307.43559,-8.84E-01,-2.20E-05,0.00E+00,-8.83E-01,1.22E-04,7,...........
2007,22510.43059,-8.84E-01,-2.20E-05,0.00E+00,-8.84E-01,3.22E-04,7,...........
2008,22714.42559,-8.85E-01,-2.20E-05,0.00E+00,-8.84E-01,4.22E-04,7,...........
2009,22919.42059,-8.85E-01,-2.21E-05,0.00E+00,-8.84E-01,3.22E-04,7,...........
2010,23125.41559,-8.85E-01,-2.21E-05,0.00E+00,-8.84E-01,3.22E-04,7,...........
2011,23332.41059,-8.85E-01,-2.21E-05,0.00E+00,-8.84E-01,2.22E-04,7,...........
2012,23540.40559,-8.85E-01,-2.22E-05,0.00E+00,-8.84E-01,3.22E-04,7,...........
2013,23749.40059,-8.85E-01,-2.22E-05,0.00E+00,-8.85E-01,6.22E-04,7,...........
2014,23959.39559,-8.86E-01,-2.22E-05,0.00E+00,-8.85E-01,2.22E-04,7,...........
2015,24170.39059,-8.86E-01,-2.23E-05,0.00E+00,-8.85E-01,-7.80E-05,7,...........
2016,24382.38559,-8.86E-01,-2.23E-05,0.00E+00,-8.85E-01,2.22E-04,7,...........
2017,24595.38059,-8.86E-01,-2.23E-05,0.00E+00,-8.85E-01,2.20E-05,7,...........
2018,24809.37559,-8.86E-01,-2.23E-05,0.00E+00,-8.85E-01,1.22E-04,7,...........
2019,25024.37059,-8.86E-01,-2.24E-05,0.00E+00,-8.86E-01,2.22E-04,7,...........
2020,25240.36559,-8.87E-01,-2.24E-05,0.00E+00,-8.86E-01,1.22E-04,7,...........
2021,25457.36059,-8.87E-01,-2.24E-05,0.00E+00,-8.86E-01,2.22E-04,7,...........
2022,25675.35559,-8.87E-01,-2.25E-05,0.00E+00,-8.86E-01,3.22E-04,7,...........
2023,25894.35059,-8.87E-01,-2.25E-05,0.00E+00,-8.86E-01,2.22E-04,7,...........
2024,26114.34559,-8.87E-01,-2.25E-05,0.00E+00,-8.86E-01,1.22E-04,7,...........
2025,26335.33959,-8.87E-01,-2.26E-05,0.00E+00,-8.87E-01,2.20E-05,7,...........
2026,26557.33359,-8.88E-01,-2.26E-05,0.00E+00,-8.87E-01,5.22E-04,7,...........
2027,26780.32759,-8.88E-01,-2.26E-05,0.00E+00,-8.87E-01,3.22E-04,7,...........
2028,27004.32159,-8.88E-01,-2.27E-05,0.00E+00,-8.87E-01,6.22E-04,7,...........
2029,27229.31559,-8.88E-01,-2.27E-05,0.00E+00,-8.87E-01,6.22E-04,7,...........
2030,27455.30959,-8.88E-01,-2.27E-05,0.00E+00,-8.87E-01,1.22E-04,7,...........
2031,27682.30359,-8.88E-01,-2.27E-05,0.00E+00,-8.88E-01,1.22E-04,7,...........
2032,27910.29759,-8.89E-01,-2.28E-05,0.00E+00,-8.88E-01,1.22E-04,7,...........
2033,28139.29159,-8.89E-01,-2.28E-05,0.00E+00,-8.88E-01,1.22E-04,7,...........
2034,28369.28559,-8.89E-01,-2.28E-05,0.00E+00,-8.88E-01,2.20E-05,7,...........
2035,28600.27959,-8.89E-01,-2.29E-05,0.00E+00,-8.88E-01,-7.80E-05,7,...........
2036,28832.27359,-8.89E-01,-2.29E-05,0.00E+00,-8.88E-01,3.22E-04,7,...........
2037,29065.26759,-8.89E-01,-2.29E-05,0.00E+00,-8.89E-01,-7.80E-05,7,...........
2038,29299.26159,-8.90E-01,-2.30E-05,0.00E+00,-8.89E-01,5.22E-04,7,...........
2039,29534.25559,-8.90E-01,-2.30E-05,0.00E+00,-8.89E-01,2.20E-05,7,...........
2040,29770.24959,-8.90E-01,-2.30E-05,0.00E+00,-8.89E-01,1.22E-04,7,...........
2041,30007.24359,-8.90E-01,-2.31E-05,0.00E+00,-8.89E-01,2.22E-04,7,...........
2042,30245.23759,-8.90E-01,-2.31E-05,0.00E+00,-8.89E-01,4.22E-04,7,...........
2043,30484.23159,-8.90E-01,-2.31E-05,0.00E+00,-8.90E-01,4.22E-04,7,...........
2044,30724.22559,-8.91E-01,-2.32E-05,0.00E+00,-8.90E-01,2.20E-05,7,...........
2045,30965.21959,-8.91E-01,-2.32E-05,0.00E+00,-8.90E-01,2.22E-04,7,...........
2046,31207.21359,-8.91E-01,-2.32E-05,0.00E+00,-8.90E-01,4.22E-04,7,...........
2047,31450.20759,-8.91E-01,-2.32E-05,0.00E+00,-8.90E-01,2.22E-04,7,...........
2048,31694.20159,-8.91E-01,-2.33E-05,0.00E+00,-8.90E-01,4.22E-04,7,...........
2049,31939.19559,-8.91E-01,-2.33E-05,0.00E+00,-8.91E-01,2.22E-04,7,...........
2050,32185.18959,-8.92E-01,-2.33E-05,0.00E+00,-8.91E-01,1.22E-04,7,...........
2051,32432.18359,-8.92E-01,-2.34E-05,0.00E+00,-8.91E-01,2.20E-05,7,...........
2052,32680.17759,-8.92E-01,-2.34E-05,0.00E+00,-8.91E-01,2.22E-04,7,...........
2053,32929.17159,-8.92E-01,-2.34E-05,0.00E+00,-8.91E-01,1.22E-04,7,...........
2054,33179.16559,-8.92E-01,-2.35E-05,0.00E+00,-8.91E-01,2.20E-05,7,...........
2055,33430.15959,-8.92E-01,-2.35E-05,0.00E+00,-8.92E-01,7.22E-04,7,...........
2056,33682.15359,-8.93E-01,-2.35E-05,0.00E+00,-8.92E-01,2.20E-05,7,...........
2057,33935.14759,-8.93E-01,-2.36E-05,0.00E+00,-8.92E-01,2.22E-04,7,...........
2058,34189.14159,-8.93E-01,-2.36E-05,0.00E+00,-8.92E-01,6.22E-04,7,...........
2059,34444.13559,-8.93E-01,-2.36E-05,0.00E+00,-8.92E-01,5.22E-04,7,...........
2060,34700.12959,-8.93E-01,-2.37E-05,0.00E+00,-8.92E-01,7.22E-04,7,...........
2061,34957.12359,-8.93E-01,-2.37E-05,0.00E+00,-8.93E-01,4.22E-04,7,...........
2062,35215.11759,-8.94E-01,-2.37E-05,0.00E+00,-8.93E-01,4.22E-04,7,...........
2063,35474.11159,-8.94E-01,-2.38E-05,0.00E+00,-8.93E-01,3.22E-04,7,...........
2064,35734.10459,-8.94E-01,-2.38E-05,0.00E+00,-8.93E-01,1.22E-04,7,...........
2065,35995.09759,-8.94E-01,-2.38E-05,0.00E+00,-8.93E-01,2.22E-04,7,...........
2066,36257.09059,-8.94E-01,-2.39E-05,0.00E+00,-8.93E-01,3.22E-04,7,...........
2067,36520.08359,-8.94E-01,-2.39E-05,0.00E+00,-8.94E-01,2.22E-04,7,...........
2068,36784.07659,-8.95E-01,-2.39E-05,0.00E+00,-8.94E-01,4.22E-04,7,...........
2069,37049.06959,-8.95E-01,-2.40E-05,0.00E+00,-8.94E-01,-7.80E-05,7,...........
2070,37315.06259,-8.95E-01,-2.40E-05,0.00E+00,-8.94E-01,2.20E-05,7,...........
2071,37582.05559,-8.95E-01,-2.40E-05,0.00E+00,-8.94E-01,-7.80E-05,7,...........
2072,37850.04859,-8.95E-01,-2.41E-05,0.00E+00,-8.94E-01,2.22E-04,7,...........
2073,38119.04159,-8.95E-01,-2.41E-05,0.00E+00,-8.95E-01,1.22E-04,7,...........
2074,38389.03459,-8.96E-01,-2.42E-05,0.00E+00,-8.95E-01,2.22E-04,7,...........
2075,38660.02759,-8.96E-01,-2.42E-05,0.00E+00,-8.95E-01,7.22E-04,7,...........
2076,38932.02059,-8.96E-01,-2.42E-05,0.00E+00,-8.95E-01,2.22E-04,7,...........
2077,39205.01359,-8.96E-01,-2.42E-05,0.00E+00,-8.95E-01,2.22E-04,7,...........
2078,39479.00659,-8.96E-01,-2.43E-05,0.00E+00,-8.95E-01,1.22E-04,7,...........
2079,39753.99959,-8.96E-01,-2.43E-05,0.00E+00,-8.96E-01,2.20E-05,7,...........
2080,40029.99259,-8.97E-01,-2.44E-05,0.00E+00,-8.96E-01,5.22E-04,7,...........
2081,40306.98559,-8.97E-01,-2.44E-05,0.00E+00,-8.96E-01,1.22E-04,7,...........
2082,40584.97859,-8.97E-01,-2.44E-05,0.00E+00,-8.96E-01,1.22E-04,7,...........
2083,40863.97159,-8.97E-01,-2.45E-05,0.00E+00,-8.96E-01,-7.80E-05,7,...........
2084,41143.96459,-8.97E-01,-2.45E-05,0.00E+00,-8.96E-01,1.22E-04,7,...........
2085,41424.95759,-8.97E-01,-2.45E-05,0.00E+00,-8.97E-01,4.22E-04,7,...........
2086,41706.95059,-8.98E-01,-2.46E-05,0.00E+00,-8.97E-01,2.22E-04,7,...........
2087,41989.94359,-8.98E-01,-2.46E-05,0.00E+00,-8.97E-01,2.22E-04,7,...........
2088,42273.93659,-8.98E-01,-2.46E-05,0.00E+00,-8.97E-01,-7.80E-05,7,...........
2089,42558.92959,-8.98E-01,-2.47E-05,0.00E+00,-8.97E-01,4.22E-04,7,...........
2090,42844.92259,-8.98E-01,-2.47E-05,0.00E+00,-8.97E-01,1.22E-04,7,...........
2091,43131.91559,-8.98E-01,-2.47E-05,0.00E+00,-8.98E-01,8.22E-04,7,...........
2092,43419.90859,-8.99E-01,-2.48E-05,0.00E+00,-8.98E-01,2.22E-04,7,...........
2093,43708.90159,-8.99E-01,-2.48E-05,0.00E+00,-8.98E-01,3.22E-04,7,...........
2094,43998.89459,-8.99E-01,-2.49E-05,0.00E+00,-8.98E-01,2.22E-04,7,...........
2095,44289.88759,-8.99E-01,-2.49E-05,0.00E+00,-8.98E-01,1.22E-04,7,...........
2096,44581.88059,-8.99E-01,-2.49E-05,0.00E+00,-8.98E-01,6.22E-04,7,...........
2097,44874.87359,-8.99E-01,-2.50E-05,0.00E+00,-8.99E-01,4.22E-04,7,...........
2098,45168.86659,-9.00E-01,-2.50E-05,0.00E+00,-8.99E-01,2.20E-05,7,...........
2099,45463.85959,-9.00E-01,-2.50E-05,0.00E+00,-8.99E-01,5.22E-04,7,...........
2100,45759.85259,-9.00E-01,-2.51E-05,0.00E+00,-8.99E-01,3.22E-04,7,...........
2101,46056.84559,-9.00E-01,-2.51E-05,0.00E+00,-8.99E-01,7.22E-04,7,...........
2102,46354.83859,-9.00E-01,-2.51E-05,0.00E+00,-8.99E-01,5.22E-04,7,...........
2103,46653.83159,-9.00E-01,-2.52E-05,0.00E+00,-9.00E-01,2.22E-04,7,...........
2104,46953.82359,-9.01E-01,-2.52E-05,0.00E+00,-9.00E-01,5.22E-04,7,...........
2105,47254.81559,-9.01E-01,-2.53E-05,0.00E+00,-9.00E-01,4.22E-04,7,...........
2106,47556.80759,-9.01E-01,-2.53E-05,0.00E+00,-9.00E-01,3.22E-04,7,...........
2107,47859.79959,-9.01E-01,-2.53E-05,0.00E+00,-9.00E-01,7.22E-04,7,...........
2108,48163.79159,-9.01E-01,-2.54E-05,0.00E+00,-9.00E-01,-1.78E-04,7,...........
2109,48468.78359,-9.01E-01,-2.54E-05,0.00E+00,-9.01E-01,3.22E-04,7,...........
2110,48774.77559,-9.02E-01,-2.54E-05,0.00E+00,-9.01E-01,-7.80E-05,7,...........
2111,49081.76759,-9.02E-01,-2.55E-05,0.00E+00,-9.01E-01,2.20E-05,7,...........
2112,49389.75959,-9.02E-01,-2.55E-05,0.00E+00,-9.01E-01,3.22E-04,7,...........
2113,49698.75159,-9.02E-01,-2.55E-05,0.00E+00,-9.01E-01,5.22E-04,7,...........
2114,50008.74359,-9.02E-01,-2.56E-05,0.00E+00,-9.01E-01,2.20E-05,7,...........
2115,50319.73559,-9.03E-01,-2.56E-05,0.00E+00,-9.02E-01,1.22E-04,7,...........
2116,50631.72759,-9.03E-01,-2.56E-05,0.00E+00,-9.02E-01,2.20E-05,7,...........
2117,50944.71959,-9.03E-01,-2.57E-05,0.00E+00,-9.02E-01,5.22E-04,7,...........
2118,51258.71159,-9.03E-01,-2.57E-05,0.00E+00,-9.02E-01,8.22E-04,7,...........
2119,51573.70359,-9.03E-01,-2.58E-05,0.00E+00,-9.02E-01,1.22E-04,7,...........
2120,51889.69559,-9.03E-01,-2.58E-05,0.00E+00,-9.02E-01,5.22E-04,7,...........
