Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over
0,1,-7.83841E-001,-6.36944E-006,0.00000E+000,-7.83296E-001,0.00000E+000,7,...........
1,2,-7.83695E-001,-6.19182E-006,0.00000E+000,-7.83146E-001,0.00000E+000,7,...........
2,3,-7.83547E-001,-6.08374E-006,0.00000E+000,-7.82996E-001,0.00000E+000,7,...........
3,4,-7.83341E-001,-5.99326E-006,0.00000E+000,-7.82796E-001,0.00000E+000,7,...........
4,5,-7.83195E-001,-5.92294E-006,0.00000E+000,-7.82646E-001,0.00000E+000,7,...........
5,6,-7.83048E-001,-5.85605E-006,0.00000E+000,-7.82496E-001,0.00000E+000,7,...........
6,7,-7.82856E-001,-5.80627E-006,0.00000E+000,-7.82296E-001,0.00000E+000,7,...........
7,8,-7.82701E-001,-5.75512E-006,0.00000E+000,-7.82146E-001,0.00000E+000,7,...........
8,9,-7.82545E-001,-5.71015E-006,0.00000E+000,-7.81996E-001,0.00000E+000,7,...........
9,10,-7.82356E-001,-5.65889E-006,0.00000E+000,-7.81796E-001,0.00000E+000,7,...........
10,11,-7.82201E-001,-5.61036E-006,0.00000E+000,-7.81646E-001,0.00000E+000,7,...........
11,12,-7.82053E-001,-5.58085E-006,0.00000E+000,-7.81496E-001,0.00000E+000,7,...........
12,13,-7.81851E-001,-5.51124E-006,0.00000E+000,-7.81296E-001,0.00000E+000,7,...........
13,14,-7.81709E-001,-5.48464E-006,0.00000E+000,-7.81146E-001,0.00000E+000,7,...........
14,15,-7.81553E-001,-5.45126E-006,0.00000E+000,-7.80996E-001,0.00000E+000,7,...........
15,16,-7.81361E-001,-5.36928E-006,0.00000E+000,-7.80796E-001,0.00000E+000,7,...........
16,17,-7.81208E-001,-5.34425E-006,0.00000E+000,-7.80646E-001,0.00000E+000,7,...........
17,18,-7.81037E-001,-5.31810E-006,0.00000E+000,-7.80496E-001,0.00000E+000,7,...........
18,19,-7.80836E-001,-5.26094E-006,0.00000E+000,-7.80296E-001,0.00000E+000,7,...........
19,20,-7.80682E-001,-5.23270E-006,0.00000E+000,-7.80146E-001,0.00000E+000,7,...........
20,21,-7.80534E-001,-5.20595E-006,0.00000E+000,-7.79996E-001,0.00000E+000,7,...........
21,22,-7.80330E-001,-5.13768E-006,0.00000E+000,-7.79796E-001,0.00000E+000,7,...........
22,23,-7.80184E-001,-5.10547E-006,0.00000E+000,-7.79646E-001,0.00000E+000,7,...........
23,24,-7.80025E-001,-5.08432E-006,0.00000E+000,-7.79496E-001,0.00000E+000,7,...........
24,25,-7.79841E-001,-5.02000E-006,0.00000E+000,-7.79296E-001,0.00000E+000,7,...........
25,26,-7.79686E-001,-4.99296E-006,0.00000E+000,-7.79146E-001,0.00000E+000,7,...........
26,27,-7.79535E-001,-4.95706E-006,0.00000E+000,-7.78996E-001,0.00000E+000,7,...........
27,28,-7.79339E-001,-4.89588E-006,0.00000E+000,-7.78796E-001,0.00000E+000,7,...........
28,29,-7.79187E-001,-4.87259E-006,0.00000E+000,-7.78646E-001,0.00000E+000,7,...........
29,30,-7.79042E-001,-4.82928E-006,0.00000E+000,-7.78496E-001,0.00000E+000,7,...........
30,31,-7.78839E-001,-4.76958E-006,0.00000E+000,-7.78296E-001,0.00000E+000,7,...........
31,32,-7.78687E-001,-4.74148E-006,0.00000E+000,-7.78146E-001,0.00000E+000,7,...........
32,33,-7.78543E-001,-4.71088E-006,0.00000E+000,-7.77996E-001,0.00000E+000,7,...........
33,34,-7.78347E-001,-4.63948E-006,0.00000E+000,-7.77796E-001,0.00000E+000,7,...........
34,35,-7.78198E-001,-4.60450E-006,0.00000E+000,-7.77646E-001,0.00000E+000,7,...........
35,36,-7.78047E-001,-4.55994E-006,0.00000E+000,-7.77496E-001,0.00000E+000,7,...........
36,37,-7.77836E-001,-4.50604E-006,0.00000E+000,-7.77296E-001,0.00000E+000,7,...........
37,38,-7.77692E-001,-4.48555E-006,0.00000E+000,-7.77146E-001,0.00000E+000,7,...........
38,39,-7.77537E-001,-4.44246E-006,0.00000E+000,-7.76996E-001,0.00000E+000,7,...........
39,40,-7.77338E-001,-4.39869E-006,0.00000E+000,-7.76796E-001,0.00000E+000,7,...........
40,41,-7.77191E-001,-4.36436E-006,0.00000E+000,-7.76646E-001,0.00000E+000,7,...........
41,42,-7.77040E-001,-4.33440E-006,0.00000E+000,-7.76496E-001,0.00000E+000,7,...........
42,43,-7.76844E-001,-4.27615E-006,0.00000E+000,-7.76296E-001,0.00000E+000,7,...........
43,44,-7.76693E-001,-4.24016E-006,0.00000E+000,-7.76146E-001,0.00000E+000,7,...........
44,45,-7.76498E-001,-4.16250E-006,0.00000E+000,-7.75946E-001,0.00000E+000,7,...........
45,46,-7.76341E-001,-4.14105E-006,0.00000E+000,-7.75797E-001,0.00000E+000,7,...........
46,47,-7.76196E-001,-4.10464E-006,0.00000E+000,-7.75647E-001,0.00000E+000,7,...........
47,48,-7.75989E-001,-4.05500E-006,0.00000E+000,-7.75447E-001,0.00000E+000,7,...........
48,49,-7.75846E-001,-4.00726E-006,0.00000E+000,-7.75297E-001,0.00000E+000,7,...........
49,50,-7.75698E-001,-3.97275E-006,0.00000E+000,-7.75147E-001,0.00000E+000,7,...........
50,51,-7.75503E-001,-3.90567E-006,0.00000E+000,-7.74947E-001,0.00000E+000,7,...........
51,52,-7.75344E-001,-3.89152E-006,0.00000E+000,-7.74797E-001,0.00000E+000,7,...........
52,53,-7.75203E-001,-3.84481E-006,0.00000E+000,-7.74647E-001,0.00000E+000,7,...........
53,54,-7.75002E-001,-3.77832E-006,0.00000E+000,-7.74447E-001,0.00000E+000,7,...........
54,55,-7.74855E-001,-3.74770E-006,0.00000E+000,-7.74297E-001,0.00000E+000,7,...........
55,56,-7.74689E-001,-3.71463E-006,0.00000E+000,-7.74147E-001,0.00000E+000,7,...........
56,57,-7.74495E-001,-3.64867E-006,0.00000E+000,-7.73947E-001,0.00000E+000,7,...........
57,58,-7.74342E-001,-3.60133E-006,0.00000E+000,-7.73797E-001,0.00000E+000,7,...........
58,59,-7.74205E-001,-3.56119E-006,0.00000E+000,-7.73647E-001,0.00000E+000,7,...........
59,60,-7.74005E-001,-3.51309E-006,0.00000E+000,-7.73447E-001,0.00000E+000,7,...........
60,61,-7.73841E-001,-3.45692E-006,0.00000E+000,-7.73297E-001,0.00000E+000,7,...........
61,62,-7.73699E-001,-3.44172E-006,0.00000E+000,-7.73147E-001,0.00000E+000,7,...........
62,63,-7.73499E-001,-3.38023E-006,0.00000E+000,-7.72947E-001,0.00000E+000,7,...........
63,64,-7.73352E-001,-3.33140E-006,0.00000E+000,-7.72797E-001,0.00000E+000,7,...........
64,65,-7.73207E-001,-3.29891E-006,0.00000E+000,-7.72647E-001,0.00000E+000,7,...........
65,66,-7.72999E-001,-3.24672E-006,0.00000E+000,-7.72447E-001,0.00000E+000,7,...........
66,67,-7.72848E-001,-3.21302E-006,0.00000E+000,-7.72297E-001,0.00000E+000,7,...........
67,68,-7.72698E-001,-3.15206E-006,0.00000E+000,-7.72147E-001,0.00000E+000,7,...........
68,69,-7.72507E-001,-3.10072E-006,0.00000E+000,-7.71947E-001,0.00000E+000,7,...........
69,70,-7.72351E-001,-3.04664E-006,0.00000E+000,-7.71797E-001,0.00000E+000,7,...........
70,71,-7.72203E-001,-3.01191E-006,0.00000E+000,-7.71647E-001,0.00000E+000,7,...........
71,72,-7.72007E-001,-2.95220E-006,0.00000E+000,-7.71447E-001,0.00000E+000,7,...........
72,73,-7.71854E-001,-2.92815E-006,0.00000E+000,-7.71297E-001,0.00000E+000,7,...........
73,74,-7.71706E-001,-2.87891E-006,0.00000E+000,-7.71147E-001,0.00000E+000,7,...........
74,75,-7.71509E-001,-2.81533E-006,0.00000E+000,-7.70947E-001,0.00000E+000,7,...........
75,76,-7.71349E-001,-2.76863E-006,0.00000E+000,-7.70797E-001,0.00000E+000,7,...........
76,77,-7.71194E-001,-2.73791E-006,0.00000E+000,-7.70647E-001,0.00000E+000,7,...........
77,78,-7.71005E-001,-2.68437E-006,0.00000E+000,-7.70447E-001,0.00000E+000,7,...........
78,79,-7.70862E-001,-2.62359E-006,0.00000E+000,-7.70297E-001,0.00000E+000,7,...........
79,80,-7.70703E-001,-2.58978E-006,0.00000E+000,-7.70147E-001,0.00000E+000,7,...........
80,81,-7.70511E-001,-2.51159E-006,0.00000E+000,-7.69947E-001,0.00000E+000,7,...........
81,82,-7.70355E-001,-2.50051E-006,0.00000E+000,-7.69797E-001,0.00000E+000,7,...........
82,83,-7.70211E-001,-2.43117E-006,0.00000E+000,-7.69647E-001,0.00000E+000,7,...........
83,84,-7.70008E-001,-2.38366E-006,0.00000E+000,-7.69447E-001,0.00000E+000,7,...........
84,85,-7.69856E-001,-2.33517E-006,0.00000E+000,-7.69297E-001,0.00000E+000,7,...........
85,86,-7.69704E-001,-2.30665E-006,0.00000E+000,-7.69147E-001,0.00000E+000,7,...........
86,87,-7.69506E-001,-2.23043E-006,0.00000E+000,-7.68947E-001,0.00000E+000,7,...........
87,88,-7.69358E-001,-2.19561E-006,0.00000E+000,-7.68797E-001,0.00000E+000,7,...........
88,89,-7.69222E-001,-2.14360E-006,0.00000E+000,-7.68647E-001,0.00000E+000,7,...........
89,90,-7.69009E-001,-2.08346E-006,0.00000E+000,-7.68447E-001,0.00000E+000,7,...........
90,91,-7.68857E-001,-2.01827E-006,0.00000E+000,-7.68297E-001,0.00000E+000,7,...........
91,92,-7.68702E-001,-2.00684E-006,0.00000E+000,-7.68147E-001,0.00000E+000,7,...........
92,93,-7.68504E-001,-1.93384E-006,0.00000E+000,-7.67947E-001,0.00000E+000,7,...........
93,94,-7.68341E-001,-1.88100E-006,0.00000E+000,-7.67797E-001,0.00000E+000,7,...........
94,95,-7.68145E-001,-1.81563E-006,0.00000E+000,-7.67597E-001,0.00000E+000,7,...........
95,96,-7.67999E-001,-1.76470E-006,0.00000E+000,-7.67447E-001,0.00000E+000,7,...........
96,97,-7.67836E-001,-1.74589E-006,0.00000E+000,-7.67297E-001,0.00000E+000,7,...........
97,98,-7.67655E-001,-1.66155E-006,0.00000E+000,-7.67097E-001,0.00000E+000,7,...........
98,99,-7.67492E-001,-1.61255E-006,0.00000E+000,-7.66947E-001,0.00000E+000,7,...........
99,100,-7.67344E-001,-1.57915E-006,0.00000E+000,-7.66797E-001,0.00000E+000,7,...........
100,101,-7.67145E-001,-1.51485E-006,0.00000E+000,-7.66597E-001,0.00000E+000,7,...........
101,102,-7.66997E-001,-1.47021E-006,0.00000E+000,-7.66447E-001,0.00000E+000,7,...........
102,103,-7.66847E-001,-1.42755E-006,0.00000E+000,-7.66297E-001,0.00000E+000,7,...........
103,104,-7.66647E-001,-1.34336E-006,0.00000E+000,-7.66097E-001,0.00000E+000,7,...........
104,105,-7.66497E-001,-1.31289E-006,0.00000E+000,-7.65947E-001,0.00000E+000,7,...........
105,106,-7.66346E-001,-1.25455E-006,0.00000E+000,-7.65797E-001,0.00000E+000,7,...........
106,107,-7.66152E-001,-1.18953E-006,0.00000E+000,-7.65597E-001,0.00000E+000,7,...........
107,108,-7.66000E-001,-1.14949E-006,0.00000E+000,-7.65447E-001,0.00000E+000,7,...........
108,109,-7.65851E-001,-1.09849E-006,0.00000E+000,-7.65297E-001,0.00000E+000,7,...........
109,110,-7.65654E-001,-1.02270E-006,0.00000E+000,-7.65097E-001,0.00000E+000,7,...........
110,111,-7.65500E-001,-9.78486E-007,0.00000E+000,-7.64947E-001,0.00000E+000,7,...........
111,112,-7.65351E-001,-9.30147E-007,0.00000E+000,-7.64797E-001,0.00000E+000,7,...........
112,113,-7.65144E-001,-8.71902E-007,0.00000E+000,-7.64597E-001,0.00000E+000,7,...........
113,114,-7.64986E-001,-8.22735E-007,0.00000E+000,-7.64447E-001,0.00000E+000,7,...........
114,115,-7.64841E-001,-7.53189E-007,0.00000E+000,-7.64297E-001,0.00000E+000,7,...........
115,116,-7.64640E-001,-6.94548E-007,0.00000E+000,-7.64097E-001,0.00000E+000,6,...........
116,117,-7.64496E-001,-6.45744E-007,0.00000E+000,-7.63947E-001,0.00000E+000,6,...........
117,118,-7.64343E-001,-5.86650E-007,0.00000E+000,-7.63797E-001,0.00000E+000,6,...........
118,119,-7.64144E-001,-5.14323E-007,0.00000E+000,-7.63597E-001,0.00000E+000,6,...........
119,120,-7.63991E-001,-4.66545E-007,0.00000E+000,-7.63447E-001,0.00000E+000,6,...........
120,121,-7.63840E-001,-4.15345E-007,0.00000E+000,-7.63297E-001,0.00000E+000,6,...........
121,122,-7.63650E-001,-3.29874E-007,0.00000E+000,-7.63097E-001,0.00000E+000,6,...........
122,123,-7.63495E-001,-2.92218E-007,0.00000E+000,-7.62947E-001,0.00000E+000,6,...........
123,124,-7.63353E-001,-2.31458E-007,0.00000E+000,-7.62797E-001,0.00000E+000,6,...........
124,125,-7.63148E-001,-1.81341E-007,0.00000E+000,-7.62597E-001,0.00000E+000,6,...........
125,126,-7.63003E-001,-1.23572E-007,0.00000E+000,-7.62447E-001,0.00000E+000,6,...........
126,127,-7.62851E-001,-8.18778E-008,0.00000E+000,-7.62297E-001,0.00000E+000,6,...........
127,128,-7.62650E-001,7.00340E-009,0.00000E+000,-7.62097E-001,0.00000E+000,6,...........
128,129,-7.62506E-001,5.61288E-008,0.00000E+000,-7.61947E-001,0.00000E+000,5,...........
129,130,-7.62365E-001,9.14362E-008,0.00000E+000,-7.61797E-001,0.00000E+000,5,....ih.....
130,131,-7.62151E-001,1.67002E-007,0.00000E+000,-7.61597E-001,0.00000E+000,6,...........
131,132,-7.62013E-001,2.31692E-007,0.00000E+000,-7.61447E-001,0.00000E+000,6,...........
132,133,-7.61849E-001,2.79797E-007,0.00000E+000,-7.61297E-001,0.00000E+000,6,...........
133,134,-7.61650E-001,3.51293E-007,0.00000E+000,-7.61097E-001,0.00000E+000,6,...........
134,135,-7.61504E-001,4.21461E-007,0.00000E+000,-7.60947E-001,0.00000E+000,6,...........
135,136,-7.61358E-001,4.84627E-007,0.00000E+000,-7.60797E-001,0.00000E+000,6,...........
136,137,-7.61165E-001,5.61966E-007,0.00000E+000,-7.60597E-001,0.00000E+000,6,...........
137,138,-7.61009E-001,5.95306E-007,0.00000E+000,-7.60448E-001,0.00000E+000,6,...........
138,139,-7.60860E-001,6.52778E-007,0.00000E+000,-7.60297E-001,0.00000E+000,6,...........
139,140,-7.60663E-001,7.30666E-007,0.00000E+000,-7.60098E-001,0.00000E+000,6,...........
140,141,-7.60528E-001,7.83805E-007,0.00000E+000,-7.59948E-001,0.00000E+000,6,...........
141,142,-7.60314E-001,8.52302E-007,0.00000E+000,-7.59748E-001,0.00000E+000,6,...........
142,143,-7.60167E-001,9.15218E-007,0.00000E+000,-7.59598E-001,0.00000E+000,6,...........
143,144,-7.60014E-001,9.81102E-007,0.00000E+000,-7.59448E-001,0.00000E+000,7,...........
144,145,-7.59811E-001,1.04506E-006,0.00000E+000,-7.59248E-001,0.00000E+000,7,...........
145,146,-7.59663E-001,1.10931E-006,0.00000E+000,-7.59098E-001,0.00000E+000,7,...........
146,147,-7.59520E-001,1.17363E-006,0.00000E+000,-7.58948E-001,0.00000E+000,7,...........
147,148,-7.59307E-001,1.23299E-006,0.00000E+000,-7.58748E-001,0.00000E+000,7,...........
148,149,-7.59160E-001,1.30575E-006,0.00000E+000,-7.58598E-001,0.00000E+000,7,...........
149,150,-7.59017E-001,1.35290E-006,0.00000E+000,-7.58448E-001,0.00000E+000,7,...........
150,151,-7.58817E-001,1.43944E-006,0.00000E+000,-7.58248E-001,0.00000E+000,7,...........
151,152,-7.58658E-001,1.50118E-006,0.00000E+000,-7.58098E-001,0.00000E+000,7,...........
152,153,-7.58514E-001,1.56732E-006,0.00000E+000,-7.57948E-001,0.00000E+000,7,...........
153,154,-7.58319E-001,1.65050E-006,0.00000E+000,-7.57748E-001,0.00000E+000,7,...........
154,155,-7.58159E-001,1.70476E-006,0.00000E+000,-7.57598E-001,0.00000E+000,7,...........
155,156,-7.58010E-001,1.76400E-006,0.00000E+000,-7.57448E-001,0.00000E+000,7,...........
156,157,-7.57808E-001,1.84897E-006,0.00000E+000,-7.57248E-001,0.00000E+000,7,...........
157,158,-7.57663E-001,1.90999E-006,0.00000E+000,-7.57098E-001,0.00000E+000,7,...........
158,159,-7.57514E-001,1.96058E-006,0.00000E+000,-7.56948E-001,0.00000E+000,7,...........
159,160,-7.57319E-001,2.04470E-006,0.00000E+000,-7.56748E-001,0.00000E+000,7,...........
160,161,-7.57165E-001,2.11790E-006,0.00000E+000,-7.56598E-001,0.00000E+000,7,...........
161,162,-7.57019E-001,2.17903E-006,0.00000E+000,-7.56448E-001,0.00000E+000,7,...........
162,163,-7.56818E-001,2.24356E-006,0.00000E+000,-7.56248E-001,0.00000E+000,7,...........
163,164,-7.56670E-001,2.31416E-006,0.00000E+000,-7.56098E-001,0.00000E+000,7,...........
164,165,-7.56521E-001,2.36925E-006,0.00000E+000,-7.55948E-001,0.00000E+000,7,...........
165,166,-7.56320E-001,2.46213E-006,0.00000E+000,-7.55748E-001,0.00000E+000,7,...........
166,167,-7.56176E-001,2.52178E-006,0.00000E+000,-7.55598E-001,0.00000E+000,7,...........
167,168,-7.56025E-001,2.60348E-006,0.00000E+000,-7.55448E-001,0.00000E+000,7,...........
168,169,-7.55819E-001,2.68389E-006,0.00000E+000,-7.55248E-001,0.00000E+000,7,...........
169,170,-7.55672E-001,2.74719E-006,0.00000E+000,-7.55098E-001,0.00000E+000,7,...........
170,171,-7.55515E-001,2.80345E-006,0.00000E+000,-7.54948E-001,0.00000E+000,7,...........
171,172,-7.55301E-001,2.89003E-006,0.00000E+000,-7.54748E-001,0.00000E+000,7,...........
172,173,-7.55144E-001,2.96030E-006,0.00000E+000,-7.54598E-001,0.00000E+000,7,...........
173,174,-7.54996E-001,3.03840E-006,0.00000E+000,-7.54448E-001,0.00000E+000,7,...........
174,175,-7.54805E-001,3.13225E-006,0.00000E+000,-7.54248E-001,0.00000E+000,7,...........
175,176,-7.54649E-001,3.19339E-006,0.00000E+000,-7.54098E-001,0.00000E+000,7,...........
176,177,-7.54511E-001,3.24581E-006,0.00000E+000,-7.53948E-001,0.00000E+000,7,...........
177,178,-7.54304E-001,3.34636E-006,0.00000E+000,-7.53748E-001,0.00000E+000,7,...........
178,179,-7.54148E-001,3.39783E-006,0.00000E+000,-7.53598E-001,0.00000E+000,7,...........
179,180,-7.54006E-001,3.49072E-006,0.00000E+000,-7.53448E-001,0.00000E+000,7,...........
180,181,-7.53812E-001,3.58828E-006,0.00000E+000,-7.53248E-001,0.00000E+000,7,...........
181,182,-7.53649E-001,3.65380E-006,0.00000E+000,-7.53098E-001,0.00000E+000,7,...........
182,183,-7.53503E-001,3.72675E-006,0.00000E+000,-7.52948E-001,0.00000E+000,7,...........
183,184,-7.53302E-001,3.80401E-006,0.00000E+000,-7.52748E-001,0.00000E+000,7,...........
184,185,-7.53158E-001,3.88659E-006,0.00000E+000,-7.52598E-001,0.00000E+000,7,...........
185,186,-7.53014E-001,3.95509E-006,0.00000E+000,-7.52448E-001,0.00000E+000,7,...........
186,187,-7.52807E-001,4.04690E-006,0.00000E+000,-7.52248E-001,0.00000E+000,7,...........
187,188,-7.52659E-001,4.11915E-006,0.00000E+000,-7.52098E-001,0.00000E+000,7,...........
188,189,-7.52510E-001,4.18393E-006,0.00000E+000,-7.51948E-001,0.00000E+000,7,...........
189,190,-7.52306E-001,4.28064E-006,0.00000E+000,-7.51748E-001,0.00000E+000,7,...........
190,191,-7.52151E-001,4.36491E-006,0.00000E+000,-7.51598E-001,0.00000E+000,7,...........
191,192,-7.51960E-001,4.45900E-006,0.00000E+000,-7.51398E-001,0.00000E+000,7,...........
192,193,-7.51804E-001,4.53067E-006,0.00000E+000,-7.51248E-001,0.00000E+000,7,...........
193,194,-7.51656E-001,4.60775E-006,0.00000E+000,-7.51098E-001,0.00000E+000,7,...........
194,195,-7.51448E-001,4.71689E-006,0.00000E+000,-7.50898E-001,0.00000E+000,7,...........
195,196,-7.51310E-001,4.77861E-006,0.00000E+000,-7.50748E-001,0.00000E+000,7,...........
196,197,-7.51150E-001,4.84564E-006,0.00000E+000,-7.50598E-001,0.00000E+000,7,...........
197,198,-7.50960E-001,4.95247E-006,0.00000E+000,-7.50398E-001,0.00000E+000,7,...........
198,199,-7.50817E-001,5.04792E-006,0.00000E+000,-7.50248E-001,0.00000E+000,7,...........
199,200,-7.50660E-001,5.11147E-006,0.00000E+000,-7.50098E-001,0.00000E+000,7,...........
200,201,-7.50469E-001,5.21397E-006,0.00000E+000,-7.49898E-001,0.00000E+000,7,...........
201,202,-7.50306E-001,5.27472E-006,0.00000E+000,-7.49748E-001,0.00000E+000,7,...........
202,203,-7.50164E-001,5.36248E-006,0.00000E+000,-7.49598E-001,0.00000E+000,7,...........
203,204,-7.49961E-001,5.48742E-006,0.00000E+000,-7.49398E-001,0.00000E+000,7,...........
204,205,-7.49806E-001,5.55471E-006,0.00000E+000,-7.49248E-001,0.00000E+000,7,...........
205,206,-7.49663E-001,5.63325E-006,0.00000E+000,-7.49098E-001,0.00000E+000,7,...........
206,207,-7.49459E-001,5.72073E-006,0.00000E+000,-7.48898E-001,0.00000E+000,7,...........
207,208,-7.49320E-001,5.81468E-006,0.00000E+000,-7.48748E-001,0.00000E+000,7,...........
208,209,-7.49160E-001,5.89182E-006,0.00000E+000,-7.48598E-001,0.00000E+000,7,...........
209,210,-7.48942E-001,6.00214E-006,0.00000E+000,-7.48398E-001,0.00000E+000,7,...........
210,211,-7.48799E-001,6.09086E-006,0.00000E+000,-7.48248E-001,0.00000E+000,7,...........
211,212,-7.48645E-001,6.16437E-006,0.00000E+000,-7.48098E-001,0.00000E+000,7,...........
212,213,-7.48447E-001,6.26414E-006,0.00000E+000,-7.47898E-001,0.00000E+000,7,...........
213,214,-7.48302E-001,6.36159E-006,0.00000E+000,-7.47748E-001,0.00000E+000,7,...........
214,215,-7.48161E-001,6.43627E-006,0.00000E+000,-7.47598E-001,0.00000E+000,7,...........
215,216,-7.47962E-001,6.55901E-006,0.00000E+000,-7.47398E-001,0.00000E+000,7,...........
216,217,-7.47813E-001,6.64019E-006,0.00000E+000,-7.47248E-001,0.00000E+000,7,...........
217,218,-7.47673E-001,6.71250E-006,0.00000E+000,-7.47098E-001,0.00000E+000,7,...........
218,219,-7.47452E-001,6.82756E-006,0.00000E+000,-7.46898E-001,0.00000E+000,7,...........
219,220,-7.47301E-001,6.92219E-006,0.00000E+000,-7.46748E-001,0.00000E+000,7,...........
220,221,-7.47162E-001,7.01957E-006,0.00000E+000,-7.46598E-001,0.00000E+000,7,...........
221,222,-7.46954E-001,7.12443E-006,0.00000E+000,-7.46398E-001,0.00000E+000,7,...........
222,223,-7.46809E-001,7.20092E-006,0.00000E+000,-7.46248E-001,0.00000E+000,7,...........
223,224,-7.46670E-001,7.29232E-006,0.00000E+000,-7.46098E-001,0.00000E+000,7,...........
224,225,-7.46472E-001,7.41525E-006,0.00000E+000,-7.45898E-001,0.00000E+000,7,...........
225,226,-7.46323E-001,7.51776E-006,0.00000E+000,-7.45748E-001,0.00000E+000,7,...........
226,227,-7.46172E-001,7.57904E-006,0.00000E+000,-7.45598E-001,0.00000E+000,7,...........
227,228,-7.45973E-001,7.73518E-006,0.00000E+000,-7.45398E-001,0.00000E+000,7,...........
228,229,-7.45811E-001,7.80484E-006,0.00000E+000,-7.45248E-001,0.00000E+000,7,...........
229,230,-7.45667E-001,7.89069E-006,0.00000E+000,-7.45098E-001,0.00000E+000,7,...........
230,231,-7.45468E-001,8.02263E-006,0.00000E+000,-7.44898E-001,0.00000E+000,7,...........
231,232,-7.45320E-001,8.10401E-006,0.00000E+000,-7.44748E-001,0.00000E+000,7,...........
232,233,-7.45169E-001,8.20338E-006,0.00000E+000,-7.44599E-001,0.00000E+000,7,...........
233,234,-7.44972E-001,8.31959E-006,0.00000E+000,-7.44398E-001,0.00000E+000,7,...........
234,235,-7.44818E-001,8.42487E-006,0.00000E+000,-7.44249E-001,0.00000E+000,7,...........
235,236,-7.44672E-001,8.52810E-006,0.00000E+000,-7.44099E-001,0.00000E+000,7,...........
236,237,-7.44469E-001,8.63719E-006,0.00000E+000,-7.43899E-001,0.00000E+000,7,...........
237,238,-7.44327E-001,8.73714E-006,0.00000E+000,-7.43749E-001,0.00000E+000,7,...........
238,239,-7.44117E-001,8.86568E-006,0.00000E+000,-7.43549E-001,0.00000E+000,7,...........
239,240,-7.43975E-001,8.94639E-006,0.00000E+000,-7.43399E-001,0.00000E+000,7,...........
240,241,-7.43811E-001,9.00536E-006,0.00000E+000,-7.43249E-001,0.00000E+000,8,...........
241,242,-7.43607E-001,9.14496E-006,0.00000E+000,-7.43049E-001,0.00000E+000,8,...........
242,243,-7.43467E-001,9.24450E-006,0.00000E+000,-7.42899E-001,0.00000E+000,8,...........
243,244,-7.43318E-001,9.33138E-006,0.00000E+000,-7.42749E-001,0.00000E+000,8,...........
244,245,-7.43108E-001,9.48980E-006,0.00000E+000,-7.42549E-001,0.00000E+000,8,...........
245,246,-7.42975E-001,9.57919E-006,0.00000E+000,-7.42399E-001,0.00000E+000,8,...........
246,247,-7.42814E-001,9.67354E-006,0.00000E+000,-7.42249E-001,0.00000E+000,8,...........
247,248,-7.42593E-001,9.80044E-006,0.00000E+000,-7.42049E-001,0.00000E+000,8,...........
248,249,-7.42434E-001,9.91506E-006,0.00000E+000,-7.41899E-001,0.00000E+000,8,...........
249,250,-7.42285E-001,1.00236E-005,0.00000E+000,-7.41749E-001,0.00000E+000,8,...........
250,251,-7.42084E-001,1.01590E-005,0.00000E+000,-7.41549E-001,0.00000E+000,8,...........
251,252,-7.41936E-001,1.02590E-005,0.00000E+000,-7.41399E-001,0.00000E+000,8,...........
252,253,-7.41792E-001,1.03619E-005,0.00000E+000,-7.41249E-001,0.00000E+000,8,...........
253,254,-7.41593E-001,1.05032E-005,0.00000E+000,-7.41049E-001,0.00000E+000,8,...........
254,255,-7.41440E-001,1.06222E-005,0.00000E+000,-7.40899E-001,0.00000E+000,8,...........
255,256,-7.41288E-001,1.07049E-005,0.00000E+000,-7.40749E-001,0.00000E+000,8,...........
256,257,-7.41095E-001,1.08827E-005,0.00000E+000,-7.40549E-001,0.00000E+000,8,...........
257,258,-7.40943E-001,1.09619E-005,0.00000E+000,-7.40399E-001,0.00000E+000,8,...........
258,259,-7.40789E-001,1.10646E-005,0.00000E+000,-7.40249E-001,0.00000E+000,8,...........
259,260,-7.40590E-001,1.11958E-005,0.00000E+000,-7.40049E-001,0.00000E+000,8,...........
260,261,-7.40446E-001,1.13202E-005,0.00000E+000,-7.39899E-001,0.00000E+000,8,...........
261,262,-7.40294E-001,1.14483E-005,0.00000E+000,-7.39749E-001,0.00000E+000,8,...........
262,263,-7.40092E-001,1.15757E-005,0.00000E+000,-7.39549E-001,0.00000E+000,8,...........
263,264,-7.39945E-001,1.16892E-005,0.00000E+000,-7.39399E-001,0.00000E+000,8,...........
264,265,-7.39803E-001,1.18091E-005,0.00000E+000,-7.39249E-001,0.00000E+000,8,...........
265,266,-7.39594E-001,1.19501E-005,0.00000E+000,-7.39049E-001,0.00000E+000,8,...........
266,267,-7.39436E-001,1.20630E-005,0.00000E+000,-7.38899E-001,0.00000E+000,8,...........
267,268,-7.39300E-001,1.21987E-005,0.00000E+000,-7.38749E-001,0.00000E+000,8,...........
268,269,-7.39099E-001,1.23271E-005,0.00000E+000,-7.38549E-001,0.00000E+000,8,...........
269,270,-7.38942E-001,1.24314E-005,0.00000E+000,-7.38399E-001,0.00000E+000,8,...........
270,271,-7.38796E-001,1.25586E-005,0.00000E+000,-7.38249E-001,0.00000E+000,8,...........
