Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over
611,611.985,-8.65474E-001,-7.51862E-006,0.00000E+000,-8.64500E-001,2.21960E-004,7,...........
612,612.985,-8.65574E-001,-7.52612E-006,0.00000E+000,-8.64650E-001,1.21960E-004,7,...........
613,613.985,-8.65674E-001,-7.53362E-006,0.00000E+000,-8.64800E-001,1.21960E-004,7,...........
614,614.985,-8.65974E-001,-7.55112E-006,0.00000E+000,-8.65000E-001,2.21960E-004,7,...........
615,615.985,-8.66074E-001,-7.56612E-006,0.00000E+000,-8.65150E-001,2.21960E-004,7,...........
616,616.985,-8.66274E-001,-7.57362E-006,0.00000E+000,-8.65300E-001,5.21960E-004,7,...........
617,617.985,-8.66374E-001,-7.59362E-006,0.00000E+000,-8.65500E-001,1.21960E-004,7,...........
618,618.985,-8.66474E-001,-7.60112E-006,0.00000E+000,-8.65650E-001,2.21960E-004,7,...........
619,619.984,-8.66674E-001,-7.62612E-006,0.00000E+000,-8.65850E-001,4.21960E-004,7,...........
620,620.984,-8.66874E-001,-7.63362E-006,0.00000E+000,-8.66000E-001,2.19600E-005,7,...........
621,621.984,-8.67074E-001,-7.63862E-006,0.00000E+000,-8.66150E-001,8.21960E-004,7,...........
622,622.984,-8.67274E-001,-7.65612E-006,0.00000E+000,-8.66350E-001,2.19600E-005,7,...........
623,623.984,-8.67374E-001,-7.66362E-006,0.00000E+000,-8.66500E-001,3.21960E-004,7,...........
624,624.984,-8.67574E-001,-7.67862E-006,0.00000E+000,-8.66650E-001,2.21960E-004,7,...........
625,625.984,-8.67774E-001,-7.69612E-006,0.00000E+000,-8.66850E-001,6.21960E-004,7,...........
626,626.984,-8.67974E-001,-7.69862E-006,0.00000E+000,-8.67000E-001,6.21960E-004,7,...........
627,627.984,-8.68074E-001,-7.71112E-006,0.00000E+000,-8.67150E-001,-7.80400E-005,7,...........
628,628.984,-8.68374E-001,-7.73612E-006,0.00000E+000,-8.67350E-001,3.21960E-004,7,...........
629,629.984,-8.68474E-001,-7.74112E-006,0.00000E+000,-8.67500E-001,4.21960E-004,7,...........
630,630.984,-8.68574E-001,-7.75862E-006,0.00000E+000,-8.67650E-001,4.21960E-004,7,...........
631,631.984,-8.68774E-001,-7.77612E-006,0.00000E+000,-8.67850E-001,1.21960E-004,7,...........
632,632.984,-8.68874E-001,-7.78612E-006,0.00000E+000,-8.68000E-001,1.21960E-004,7,...........
633,633.984,-8.69074E-001,-7.79362E-006,0.00000E+000,-8.68150E-001,1.21960E-004,7,...........
634,634.984,-8.69174E-001,-7.81112E-006,0.00000E+000,-8.68350E-001,1.21960E-004,7,...........
635,635.984,-8.69474E-001,-7.82362E-006,0.00000E+000,-8.68500E-001,3.21960E-004,7,...........
636,636.984,-8.69574E-001,-7.83112E-006,0.00000E+000,-8.68650E-001,5.21960E-004,7,...........
637,637.984,-8.69874E-001,-7.84612E-006,0.00000E+000,-8.68850E-001,2.21960E-004,7,...........
638,638.984,-8.69774E-001,-7.86362E-006,0.00000E+000,-8.69000E-001,3.21960E-004,7,...........
639,639.984,-8.69974E-001,-7.87862E-006,0.00000E+000,-8.69150E-001,2.21960E-004,7,...........
640,640.984,-8.70274E-001,-7.89362E-006,0.00000E+000,-8.69350E-001,5.21960E-004,7,...........
641,641.984,-8.70374E-001,-7.89862E-006,0.00000E+000,-8.69500E-001,1.21960E-004,7,...........
642,642.984,-8.70674E-001,-7.91112E-006,0.00000E+000,-8.69650E-001,4.21960E-004,7,...........
643,643.984,-8.70774E-001,-7.93112E-006,0.00000E+000,-8.69850E-001,1.21960E-004,7,...........
644,644.984,-8.70874E-001,-7.93362E-006,0.00000E+000,-8.70000E-001,2.19600E-005,7,...........
645,645.984,-8.71174E-001,-7.94612E-006,0.00000E+000,-8.70150E-001,1.21960E-004,7,...........
646,646.984,-8.71274E-001,-7.96862E-006,0.00000E+000,-8.70350E-001,4.21960E-004,7,...........
647,647.984,-8.71474E-001,-7.98112E-006,0.00000E+000,-8.70500E-001,2.19600E-005,7,...........
648,648.984,-8.71574E-001,-7.99362E-006,0.00000E+000,-8.70650E-001,6.21960E-004,7,...........
649,649.984,-8.71774E-001,-8.00862E-006,0.00000E+000,-8.70850E-001,7.21960E-004,7,...........
650,650.984,-8.71974E-001,-8.01862E-006,0.00000E+000,-8.71000E-001,1.21960E-004,7,...........
651,651.984,-8.72074E-001,-8.03112E-006,0.00000E+000,-8.71150E-001,3.21960E-004,7,...........
652,652.984,-8.72174E-001,-8.04612E-006,0.00000E+000,-8.71350E-001,2.19600E-005,7,...........
653,653.984,-8.72374E-001,-8.06112E-006,0.00000E+000,-8.71500E-001,1.21960E-004,7,...........
654,654.984,-8.72574E-001,-8.07112E-006,0.00000E+000,-8.71650E-001,6.21960E-004,7,...........
655,655.984,-8.72774E-001,-8.08862E-006,0.00000E+000,-8.71850E-001,1.21960E-004,7,...........
656,656.984,-8.72974E-001,-8.09862E-006,0.00000E+000,-8.72000E-001,4.21960E-004,7,...........
657,657.984,-8.73074E-001,-8.10612E-006,0.00000E+000,-8.72150E-001,2.19600E-005,7,...........
658,658.984,-8.73274E-001,-8.12862E-006,0.00000E+000,-8.72350E-001,7.21960E-004,7,...........
659,659.984,-8.73474E-001,-8.13862E-006,0.00000E+000,-8.72500E-001,2.21960E-004,7,...........
660,660.984,-8.73574E-001,-8.15362E-006,0.00000E+000,-8.72650E-001,8.21960E-004,7,...........
661,661.983,-8.73774E-001,-8.17112E-006,0.00000E+000,-8.72850E-001,1.21960E-004,7,...........
662,662.983,-8.73974E-001,-8.17862E-006,0.00000E+000,-8.73000E-001,2.19600E-005,7,...........
663,663.983,-8.74074E-001,-8.19362E-006,0.00000E+000,-8.73150E-001,3.21960E-004,7,...........
664,664.983,-8.74274E-001,-8.21362E-006,0.00000E+000,-8.73350E-001,8.21960E-004,7,...........
665,665.983,-8.74474E-001,-8.22112E-006,0.00000E+000,-8.73500E-001,2.21960E-004,7,...........
666,666.983,-8.74674E-001,-8.22862E-006,0.00000E+000,-8.73650E-001,1.21960E-004,7,...........
667,667.983,-8.74774E-001,-8.26112E-006,0.00000E+000,-8.73850E-001,4.21960E-004,7,...........
668,668.983,-8.74874E-001,-8.26612E-006,0.00000E+000,-8.74000E-001,1.21960E-004,7,...........
669,669.983,-8.75174E-001,-8.28612E-006,0.00000E+000,-8.74200E-001,1.21960E-004,7,...........
670,670.983,-8.75274E-001,-8.29612E-006,0.00000E+000,-8.74350E-001,4.21960E-004,7,...........
671,671.983,-8.75374E-001,-8.29862E-006,0.00000E+000,-8.74500E-001,2.19600E-005,7,...........
672,672.983,-8.75674E-001,-8.32362E-006,0.00000E+000,-8.74700E-001,2.21960E-004,7,...........
673,673.983,-8.75774E-001,-8.33362E-006,0.00000E+000,-8.74850E-001,1.21960E-004,7,...........
674,674.983,-8.75974E-001,-8.34362E-006,0.00000E+000,-8.75000E-001,4.21960E-004,7,...........
675,675.983,-8.75974E-001,-8.36612E-006,0.00000E+000,-8.75200E-001,3.21960E-004,7,...........
676,676.983,-8.76274E-001,-8.37612E-006,0.00000E+000,-8.75350E-001,2.19600E-005,7,...........
677,677.983,-8.76474E-001,-8.38862E-006,0.00000E+000,-8.75500E-001,2.21960E-004,7,...........
678,678.983,-8.76474E-001,-8.41112E-006,0.00000E+000,-8.75700E-001,1.21960E-004,7,...........
679,679.983,-8.76774E-001,-8.41612E-006,0.00000E+000,-8.75850E-001,1.21960E-004,7,...........
680,680.983,-8.76974E-001,-8.42862E-006,0.00000E+000,-8.76000E-001,2.21960E-004,7,...........
681,681.983,-8.77074E-001,-8.45112E-006,0.00000E+000,-8.76200E-001,2.19600E-005,7,...........
682,682.983,-8.77374E-001,-8.46362E-006,0.00000E+000,-8.76350E-001,7.21960E-004,7,...........
683,683.983,-8.77374E-001,-8.47362E-006,0.00000E+000,-8.76500E-001,2.21960E-004,7,...........
684,684.983,-8.77674E-001,-8.49362E-006,0.00000E+000,-8.76700E-001,2.19600E-005,7,...........
685,685.983,-8.77874E-001,-8.50362E-006,0.00000E+000,-8.76850E-001,7.21960E-004,7,...........
686,686.983,-8.78074E-001,-8.51362E-006,0.00000E+000,-8.77000E-001,3.21960E-004,7,...........
687,687.983,-8.78074E-001,-8.53862E-006,0.00000E+000,-8.77200E-001,6.21960E-004,7,...........
688,688.983,-8.78274E-001,-8.54362E-006,0.00000E+000,-8.77350E-001,3.21960E-004,7,...........
689,689.983,-8.78474E-001,-8.55862E-006,0.00000E+000,-8.77500E-001,1.21960E-004,7,...........
690,690.983,-8.78674E-001,-8.57362E-006,0.00000E+000,-8.77700E-001,2.21960E-004,7,...........
691,691.983,-8.78774E-001,-8.58862E-006,0.00000E+000,-8.77850E-001,2.21960E-004,7,...........
692,692.983,-8.78974E-001,-8.59362E-006,0.00000E+000,-8.78000E-001,7.21960E-004,7,...........
693,693.983,-8.79174E-001,-8.62362E-006,0.00000E+000,-8.78200E-001,8.21960E-004,7,...........
694,694.983,-8.79274E-001,-8.63112E-006,0.00000E+000,-8.78350E-001,1.21960E-004,7,...........
695,695.983,-8.79474E-001,-8.64362E-006,0.00000E+000,-8.78500E-001,1.21960E-004,7,...........
696,696.983,-8.79674E-001,-8.66612E-006,0.00000E+000,-8.78700E-001,5.21960E-004,7,...........
697,697.983,-8.79874E-001,-8.67112E-006,0.00000E+000,-8.78850E-001,8.21960E-004,7,...........
698,698.983,-8.79874E-001,-8.68362E-006,0.00000E+000,-8.79000E-001,1.21960E-004,7,...........
699,699.983,-8.80074E-001,-8.70612E-006,0.00000E+000,-8.79200E-001,1.21960E-004,7,...........
700,700.982,-8.80274E-001,-8.72112E-006,0.00000E+000,-8.79350E-001,1.21960E-004,7,...........
701,701.982,-8.80474E-001,-8.73362E-006,0.00000E+000,-8.79500E-001,1.21960E-004,7,...........
702,702.982,-8.80674E-001,-8.75362E-006,0.00000E+000,-8.79700E-001,2.21960E-004,7,...........
703,703.982,-8.80774E-001,-8.75862E-006,0.00000E+000,-8.79850E-001,1.21960E-004,7,...........
704,704.982,-8.80974E-001,-8.77112E-006,0.00000E+000,-8.80000E-001,5.21960E-004,7,...........
705,705.982,-8.81174E-001,-8.79362E-006,0.00000E+000,-8.80200E-001,4.21960E-004,7,...........
706,706.982,-8.81274E-001,-8.80112E-006,0.00000E+000,-8.80350E-001,8.21960E-004,7,...........
707,707.982,-8.81474E-001,-8.81612E-006,0.00000E+000,-8.80500E-001,1.21960E-004,7,...........
708,708.982,-8.81574E-001,-8.83362E-006,0.00000E+000,-8.80700E-001,7.21960E-004,7,...........
709,709.982,-8.81774E-001,-8.84612E-006,0.00000E+000,-8.80850E-001,1.21960E-004,7,...........
710,710.982,-8.81874E-001,-8.86362E-006,0.00000E+000,-8.81000E-001,1.21960E-004,7,...........
711,711.982,-8.82074E-001,-8.88362E-006,0.00000E+000,-8.81200E-001,3.21960E-004,7,...........
712,712.982,-8.82274E-001,-8.89362E-006,0.00000E+000,-8.81350E-001,4.21960E-004,7,...........
713,713.982,-8.82374E-001,-8.90112E-006,0.00000E+000,-8.81500E-001,2.19600E-005,7,...........
714,714.982,-8.82574E-001,-8.93112E-006,0.00000E+000,-8.81700E-001,1.21960E-004,7,...........
715,715.982,-8.82774E-001,-8.93112E-006,0.00000E+000,-8.81850E-001,2.19600E-005,7,...........
716,716.982,-8.82874E-001,-8.96112E-006,0.00000E+000,-8.82050E-001,2.21960E-004,7,...........
717,717.982,-8.83174E-001,-8.97112E-006,0.00000E+000,-8.82200E-001,3.21960E-004,7,...........
718,718.982,-8.83274E-001,-8.97612E-006,0.00000E+000,-8.82350E-001,1.21960E-004,7,...........
719,719.982,-8.83574E-001,-9.00862E-006,0.00000E+000,-8.82550E-001,6.21960E-004,7,...........
720,720.982,-8.83574E-001,-9.01362E-006,0.00000E+000,-8.82700E-001,1.21960E-004,7,...........
721,721.982,-8.83874E-001,-9.02612E-006,0.00000E+000,-8.82850E-001,1.21960E-004,7,...........
722,722.982,-8.83974E-001,-9.05112E-006,0.00000E+000,-8.83050E-001,7.21960E-004,7,...........
723,723.982,-8.84074E-001,-9.05112E-006,0.00000E+000,-8.83200E-001,6.21960E-004,7,...........
724,724.982,-8.84374E-001,-9.07362E-006,0.00000E+000,-8.83350E-001,2.21960E-004,7,...........
725,725.982,-8.84574E-001,-9.09112E-006,0.00000E+000,-8.83550E-001,5.21960E-004,7,...........
726,726.982,-8.84774E-001,-9.10112E-006,0.00000E+000,-8.83700E-001,5.21960E-004,7,...........
727,727.982,-8.84874E-001,-9.12112E-006,0.00000E+000,-8.83850E-001,4.21960E-004,7,...........
728,728.982,-8.85074E-001,-9.13862E-006,0.00000E+000,-8.84050E-001,2.21960E-004,7,...........
729,729.982,-8.85074E-001,-9.15112E-006,0.00000E+000,-8.84200E-001,1.21960E-004,7,...........
730,730.982,-8.85274E-001,-9.15612E-006,0.00000E+000,-8.84350E-001,1.21960E-004,7,...........
731,731.982,-8.85474E-001,-9.18112E-006,0.00000E+000,-8.84550E-001,1.21960E-004,7,...........
732,732.982,-8.85674E-001,-9.20112E-006,0.00000E+000,-8.84700E-001,2.21960E-004,7,...........
733,733.982,-8.85774E-001,-9.20362E-006,0.00000E+000,-8.84850E-001,2.21960E-004,7,...........
734,734.982,-8.85974E-001,-9.23112E-006,0.00000E+000,-8.85050E-001,2.21960E-004,7,...........
735,735.982,-8.86074E-001,-9.24362E-006,0.00000E+000,-8.85200E-001,2.21960E-004,7,...........
736,736.982,-8.86274E-001,-9.25862E-006,0.00000E+000,-8.85350E-001,2.21960E-004,7,...........
737,737.982,-8.86474E-001,-9.28112E-006,0.00000E+000,-8.85550E-001,1.21960E-004,7,...........
738,738.982,-8.86574E-001,-9.28112E-006,0.00000E+000,-8.85700E-001,1.21960E-004,7,...........
739,739.982,-8.86874E-001,-9.30612E-006,0.00000E+000,-8.85850E-001,2.19600E-005,7,...........
740,740.982,-8.86974E-001,-9.32612E-006,0.00000E+000,-8.86050E-001,4.21960E-004,7,...........
741,741.981,-8.87074E-001,-9.33362E-006,0.00000E+000,-8.86200E-001,-7.80400E-005,7,...........
742,742.981,-8.87174E-001,-9.34862E-006,0.00000E+000,-8.86350E-001,2.19600E-005,7,...........
743,743.981,-8.87474E-001,-9.37362E-006,0.00000E+000,-8.86550E-001,4.21960E-004,7,...........
744,744.981,-8.87674E-001,-9.38112E-006,0.00000E+000,-8.86700E-001,4.21960E-004,7,...........
745,745.981,-8.87774E-001,-9.39612E-006,0.00000E+000,-8.86850E-001,4.21960E-004,7,...........
746,746.981,-8.87974E-001,-9.41862E-006,0.00000E+000,-8.87050E-001,4.21960E-004,7,...........
747,747.981,-8.88174E-001,-9.43362E-006,0.00000E+000,-8.87200E-001,3.21960E-004,7,...........
748,748.981,-8.88274E-001,-9.44362E-006,0.00000E+000,-8.87350E-001,2.19600E-005,7,...........
749,749.981,-8.88474E-001,-9.46862E-006,0.00000E+000,-8.87550E-001,2.21960E-004,7,...........
750,750.981,-8.88674E-001,-9.47862E-006,0.00000E+000,-8.87700E-001,1.21960E-004,7,...........
751,751.981,-8.88774E-001,-9.48862E-006,0.00000E+000,-8.87850E-001,4.21960E-004,7,...........
752,752.981,-8.89074E-001,-9.51362E-006,0.00000E+000,-8.88050E-001,3.21960E-004,7,...........
753,753.981,-8.89074E-001,-9.52612E-006,0.00000E+000,-8.88200E-001,3.21960E-004,7,...........
754,754.981,-8.89374E-001,-9.54112E-006,0.00000E+000,-8.88350E-001,3.21960E-004,7,...........
755,755.981,-8.89474E-001,-9.56612E-006,0.00000E+000,-8.88550E-001,3.21960E-004,7,...........
756,756.981,-8.89574E-001,-9.57362E-006,0.00000E+000,-8.88700E-001,3.21960E-004,7,...........
757,757.981,-8.89774E-001,-9.59362E-006,0.00000E+000,-8.88850E-001,6.21960E-004,7,...........
758,758.981,-8.89874E-001,-9.60862E-006,0.00000E+000,-8.89050E-001,1.21960E-004,7,...........
759,759.981,-8.90074E-001,-9.62112E-006,0.00000E+000,-8.89200E-001,2.19600E-005,7,...........
760,760.981,-8.90274E-001,-9.63862E-006,0.00000E+000,-8.89350E-001,1.21960E-004,7,...........
761,761.981,-8.90474E-001,-9.65612E-006,0.00000E+000,-8.89550E-001,2.19600E-005,7,...........
762,762.981,-8.90574E-001,-9.66862E-006,0.00000E+000,-8.89700E-001,2.19600E-005,7,...........
763,763.981,-8.90774E-001,-9.69362E-006,0.00000E+000,-8.89900E-001,2.21960E-004,7,...........
764,764.981,-8.91074E-001,-9.70112E-006,0.00000E+000,-8.90050E-001,5.21960E-004,7,...........
765,765.981,-8.91274E-001,-9.72362E-006,0.00000E+000,-8.90200E-001,3.21960E-004,7,...........
766,766.981,-8.91374E-001,-9.73862E-006,0.00000E+000,-8.90400E-001,8.21960E-004,7,...........
767,767.981,-8.91474E-001,-9.75612E-006,0.00000E+000,-8.90550E-001,5.21960E-004,7,...........
768,768.981,-8.91674E-001,-9.77362E-006,0.00000E+000,-8.90700E-001,2.21960E-004,7,...........
769,769.981,-8.91774E-001,-9.79862E-006,0.00000E+000,-8.90900E-001,8.21960E-004,7,...........
770,770.981,-8.91874E-001,-9.81112E-006,0.00000E+000,-8.91050E-001,1.21960E-004,7,...........
771,771.981,-8.92074E-001,-9.82112E-006,0.00000E+000,-8.91200E-001,2.21960E-004,7,...........
772,772.981,-8.92274E-001,-9.84362E-006,0.00000E+000,-8.91400E-001,3.21960E-004,7,...........
773,773.981,-8.92374E-001,-9.85862E-006,0.00000E+000,-8.91550E-001,1.21960E-004,7,...........
774,774.981,-8.92474E-001,-9.87362E-006,0.00000E+000,-8.91700E-001,-7.80400E-005,7,...........
775,775.981,-8.92774E-001,-9.89612E-006,0.00000E+000,-8.91900E-001,5.21960E-004,7,...........
776,776.981,-8.92974E-001,-9.90612E-006,0.00000E+000,-8.92050E-001,2.19600E-005,7,...........
777,777.981,-8.93174E-001,-9.92362E-006,0.00000E+000,-8.92200E-001,2.21960E-004,7,...........
778,778.981,-8.93274E-001,-9.94612E-006,0.00000E+000,-8.92400E-001,2.19600E-005,7,...........
779,779.981,-8.93574E-001,-9.96362E-006,0.00000E+000,-8.92550E-001,8.21960E-004,7,...........
780,780.98,-8.93674E-001,-9.97112E-006,0.00000E+000,-8.92700E-001,-7.80400E-005,7,...........
781,781.98,-8.93874E-001,-9.99862E-006,0.00000E+000,-8.92900E-001,2.21960E-004,7,...........
782,782.98,-8.93974E-001,-1.00086E-005,0.00000E+000,-8.93050E-001,3.21960E-004,7,...........
783,783.98,-8.94074E-001,-1.00236E-005,0.00000E+000,-8.93200E-001,3.21960E-004,7,...........
784,784.98,-8.94374E-001,-1.00536E-005,0.00000E+000,-8.93400E-001,3.21960E-004,7,...........
785,785.98,-8.94474E-001,-1.00661E-005,0.00000E+000,-8.93550E-001,2.21960E-004,7,...........
786,786.98,-8.94574E-001,-1.00786E-005,0.00000E+000,-8.93700E-001,3.21960E-004,7,...........
787,787.98,-8.94874E-001,-1.00986E-005,0.00000E+000,-8.93900E-001,7.21960E-004,7,...........
788,788.98,-8.94874E-001,-1.01161E-005,0.00000E+000,-8.94050E-001,2.21960E-004,7,...........
789,789.98,-8.95074E-001,-1.01286E-005,0.00000E+000,-8.94200E-001,3.21960E-004,7,...........
790,790.98,-8.95274E-001,-1.01561E-005,0.00000E+000,-8.94400E-001,1.21960E-004,7,...........
791,791.98,-8.95474E-001,-1.01686E-005,0.00000E+000,-8.94550E-001,2.21960E-004,7,...........
792,792.98,-8.95674E-001,-1.01811E-005,0.00000E+000,-8.94700E-001,1.21960E-004,7,...........
793,793.98,-8.95774E-001,-1.02111E-005,0.00000E+000,-8.94900E-001,1.21960E-004,7,...........
794,794.98,-8.95974E-001,-1.02186E-005,0.00000E+000,-8.95050E-001,7.21960E-004,7,...........
795,795.98,-8.96174E-001,-1.02336E-005,0.00000E+000,-8.95200E-001,7.21960E-004,7,...........
796,796.98,-8.96374E-001,-1.02586E-005,0.00000E+000,-8.95400E-001,4.21960E-004,7,...........
797,797.98,-8.96474E-001,-1.02736E-005,0.00000E+000,-8.95550E-001,7.21960E-004,7,...........
798,798.98,-8.96674E-001,-1.02911E-005,0.00000E+000,-8.95700E-001,2.21960E-004,7,...........
799,799.98,-8.96874E-001,-1.03136E-005,0.00000E+000,-8.95900E-001,4.21960E-004,7,...........
800,800.98,-8.97074E-001,-1.03311E-005,0.00000E+000,-8.96050E-001,2.21960E-004,7,...........
801,801.98,-8.97074E-001,-1.03411E-005,0.00000E+000,-8.96200E-001,1.21960E-004,7,...........
802,802.98,-8.97274E-001,-1.03711E-005,0.00000E+000,-8.96400E-001,1.21960E-004,7,...........
803,803.98,-8.97374E-001,-1.03811E-005,0.00000E+000,-8.96550E-001,1.21960E-004,7,...........
804,804.98,-8.97674E-001,-1.03961E-005,0.00000E+000,-8.96700E-001,5.21960E-004,7,...........
805,805.98,-8.97774E-001,-1.04236E-005,0.00000E+000,-8.96900E-001,1.21960E-004,7,...........
806,806.98,-8.97974E-001,-1.04361E-005,0.00000E+000,-8.97050E-001,2.21960E-004,7,...........
807,807.98,-8.98174E-001,-1.04511E-005,0.00000E+000,-8.97200E-001,6.21960E-004,7,...........
808,808.98,-8.98274E-001,-1.04711E-005,0.00000E+000,-8.97400E-001,7.21960E-004,7,...........
809,809.98,-8.98474E-001,-1.04886E-005,0.00000E+000,-8.97550E-001,1.21960E-004,7,...........
810,810.98,-8.98674E-001,-1.05061E-005,0.00000E+000,-8.97700E-001,3.21960E-004,7,...........
811,811.98,-8.98874E-001,-1.05286E-005,0.00000E+000,-8.97900E-001,2.21960E-004,7,...........
812,812.98,-8.98974E-001,-1.05411E-005,0.00000E+000,-8.98050E-001,1.21960E-004,7,...........
813,813.98,-8.99274E-001,-1.05736E-005,0.00000E+000,-8.98250E-001,6.21960E-004,7,...........
814,814.98,-8.99274E-001,-1.05811E-005,0.00000E+000,-8.98400E-001,1.21960E-004,7,...........
815,815.98,-8.99474E-001,-1.05936E-005,0.00000E+000,-8.98550E-001,2.21960E-004,7,...........
816,816.98,-8.99674E-001,-1.06261E-005,0.00000E+000,-8.98750E-001,4.21960E-004,7,...........
817,817.98,-8.99974E-001,-1.06411E-005,0.00000E+000,-8.98900E-001,4.21960E-004,7,...........
818,818.98,-8.99974E-001,-1.06561E-005,0.00000E+000,-8.99050E-001,7.21960E-004,7,...........
819,819.979,-9.00174E-001,-1.06761E-005,0.00000E+000,-8.99250E-001,1.21960E-004,7,...........
820,820.979,-9.00274E-001,-1.07011E-005,0.00000E+000,-8.99400E-001,2.21960E-004,7,...........
821,821.979,-9.00474E-001,-1.07036E-005,0.00000E+000,-8.99550E-001,3.21960E-004,7,...........
822,822.979,-9.00774E-001,-1.07361E-005,0.00000E+000,-8.99750E-001,7.21960E-004,7,...........
823,823.979,-9.00774E-001,-1.07511E-005,0.00000E+000,-8.99900E-001,4.21960E-004,7,...........
824,824.979,-9.01074E-001,-1.07611E-005,0.00000E+000,-9.00050E-001,2.21960E-004,7,...........
825,825.979,-9.01174E-001,-1.07936E-005,0.00000E+000,-9.00250E-001,1.21960E-004,7,...........
826,826.979,-9.01374E-001,-1.08111E-005,0.00000E+000,-9.00400E-001,4.21960E-004,7,...........
827,827.979,-9.01474E-001,-1.08286E-005,0.00000E+000,-9.00550E-001,1.21960E-004,7,...........
828,828.979,-9.01674E-001,-1.08461E-005,0.00000E+000,-9.00750E-001,2.21960E-004,7,...........
829,829.979,-9.01774E-001,-1.08686E-005,0.00000E+000,-9.00900E-001,1.21960E-004,7,...........
830,830.979,-9.02074E-001,-1.08786E-005,0.00000E+000,-9.01050E-001,1.21960E-004,7,...........
831,831.979,-9.02074E-001,-1.09086E-005,0.00000E+000,-9.01250E-001,1.21960E-004,7,...........
832,832.979,-9.02274E-001,-1.09261E-005,0.00000E+000,-9.01400E-001,3.21960E-004,7,...........
833,833.979,-9.02474E-001,-1.09361E-005,0.00000E+000,-9.01550E-001,4.21960E-004,7,...........
834,834.979,-9.02674E-001,-1.09661E-005,0.00000E+000,-9.01750E-001,5.21960E-004,7,...........
835,835.979,-9.02874E-001,-1.09786E-005,0.00000E+000,-9.01900E-001,1.21960E-004,7,...........
836,836.979,-9.03074E-001,-1.10036E-005,0.00000E+000,-9.02050E-001,4.21960E-004,7,...........
837,837.979,-9.03174E-001,-1.10236E-005,0.00000E+000,-9.02250E-001,3.21960E-004,7,...........
838,838.979,-9.03274E-001,-1.10386E-005,0.00000E+000,-9.02400E-001,7.21960E-004,7,...........
839,839.979,-9.03474E-001,-1.10536E-005,0.00000E+000,-9.02550E-001,6.21960E-004,7,...........
840,840.979,-9.03674E-001,-1.10861E-005,0.00000E+000,-9.02750E-001,8.21960E-004,7,...........
841,841.979,-9.03874E-001,-1.10936E-005,0.00000E+000,-9.02900E-001,3.21960E-004,7,...........
842,842.979,-9.03974E-001,-1.11061E-005,0.00000E+000,-9.03050E-001,2.21960E-004,7,...........
843,843.979,-9.04274E-001,-1.11386E-005,0.00000E+000,-9.03250E-001,7.21960E-004,7,...........
844,844.979,-9.04374E-001,-1.11536E-005,0.00000E+000,-9.03400E-001,2.21960E-004,7,...........
845,845.979,-9.04474E-001,-1.11736E-005,0.00000E+000,-9.03550E-001,2.21960E-004,7,...........
846,846.979,-9.04574E-001,-1.11986E-005,0.00000E+000,-9.03750E-001,3.21960E-004,7,...........
847,847.979,-9.04874E-001,-1.12161E-005,0.00000E+000,-9.03900E-001,4.21960E-004,7,...........
848,848.979,-9.04974E-001,-1.12286E-005,0.00000E+000,-9.04050E-001,2.19600E-005,7,...........
849,849.979,-9.05074E-001,-1.12611E-005,0.00000E+000,-9.04250E-001,3.21960E-004,7,...........
850,850.979,-9.05274E-001,-1.12736E-005,0.00000E+000,-9.04400E-001,2.19600E-005,7,...........
851,851.979,-9.05374E-001,-1.12911E-005,0.00000E+000,-9.04550E-001,1.21960E-004,7,...........
852,852.979,-9.05674E-001,-1.13236E-005,0.00000E+000,-9.04750E-001,2.21960E-004,7,...........
853,853.979,-9.05774E-001,-1.13336E-005,0.00000E+000,-9.04900E-001,1.21960E-004,7,...........
854,854.979,-9.05974E-001,-1.13486E-005,0.00000E+000,-9.05050E-001,1.21960E-004,7,...........
855,855.979,-9.06074E-001,-1.13786E-005,0.00000E+000,-9.05250E-001,1.21960E-004,7,...........
856,856.979,-9.06374E-001,-1.13961E-005,0.00000E+000,-9.05400E-001,1.21960E-004,7,...........
857,857.979,-9.06474E-001,-1.14111E-005,0.00000E+000,-9.05550E-001,1.21960E-004,7,...........
858,858.979,-9.06674E-001,-1.14386E-005,0.00000E+000,-9.05750E-001,2.19600E-005,7,...........
859,859.979,-9.06874E-001,-1.14536E-005,0.00000E+000,-9.05900E-001,2.21960E-004,7,...........
860,860.979,-9.06974E-001,-1.14836E-005,0.00000E+000,-9.06100E-001,1.21960E-004,7,...........
861,861.978,-9.07174E-001,-1.14986E-005,0.00000E+000,-9.06250E-001,6.21960E-004,7,...........
862,862.978,-9.07274E-001,-1.15136E-005,0.00000E+000,-9.06400E-001,3.21960E-004,7,...........
863,863.978,-9.07474E-001,-1.15461E-005,0.00000E+000,-9.06600E-001,6.21960E-004,7,...........
864,864.978,-9.07574E-001,-1.15611E-005,0.00000E+000,-9.06750E-001,1.21960E-004,7,...........
865,865.978,-9.07874E-001,-1.15786E-005,0.00000E+000,-9.06900E-001,3.21960E-004,7,...........
866,866.978,-9.08074E-001,-1.16111E-005,0.00000E+000,-9.07100E-001,4.21960E-004,7,...........
867,867.978,-9.08174E-001,-1.16211E-005,0.00000E+000,-9.07250E-001,5.21960E-004,7,...........
868,868.978,-9.08274E-001,-1.16411E-005,0.00000E+000,-9.07400E-001,2.21960E-004,7,...........
